model,step,cumulative_rmse
LSTM_Phase1,469,1540.68205509621
LSTM_Phase1,470,1543.2926760267
LSTM_Phase1,471,1545.89424854993
LSTM_Phase1,472,1548.48692582847
LSTM_Phase1,473,1551.07085093708
LSTM_Phase1,474,1553.64616933749
LSTM_Phase1,475,1556.21302845488
LSTM_Phase1,476,1558.77156984379
LSTM_Phase1,477,1561.32194097475
LSTM_Phase1,478,1563.86428206966
LSTM_Phase1,479,1566.39873449438
LSTM_Phase1,480,1568.92544148821
LSTM_Phase1,481,1571.44454044891
LSTM_Phase1,482,1573.95616882249
LSTM_Phase1,483,1576.46046497635
LSTM_Phase1,484,1578.95756237513
LSTM_Phase1,485,1581.44759403256
LSTM_Phase1,486,1583.93068437587
LSTM_Phase1,487,1586.40695486577
LSTM_Phase1,488,1588.87651607825
LSTM_Phase1,489,1591.33948581365
LSTM_Phase1,490,1593.79596752562
LSTM_Phase1,491,1596.24605962396
LSTM_Phase1,492,1598.68985945511
LSTM_Phase1,493,1601.12745142862
LSTM_Phase1,494,1603.55891592973
LSTM_Phase1,495,1605.98432981878
LSTM_Phase1,496,1608.40376136275
LSTM_Phase1,497,1610.81726978049
LSTM_Phase1,498,1613.22490993129
LSTM_Phase1,499,1615.62673394321
LSTM_Phase1,500,1618.02278625533
