model,step,cumulative_rmse
Baseline_LSTM,365,16.0742820071847
Baseline_LSTM,366,16.0806521867626
Baseline_LSTM,367,16.0867976773597
Baseline_LSTM,368,16.0927449575771
Baseline_LSTM,369,16.0985157549883
Baseline_LSTM,370,16.1041220811197
Baseline_LSTM,371,16.1095694674011
Baseline_LSTM,372,16.1148584612025
Baseline_LSTM,373,16.1199839083984
Baseline_LSTM,374,16.1249343890514
Baseline_LSTM,375,16.1296961119472
Baseline_LSTM,376,16.1342537817838
Baseline_LSTM,377,16.1385976623113
Baseline_LSTM,378,16.1427133963905
Baseline_LSTM,379,16.1465932557701
Baseline_LSTM,380,16.1502341660787
Baseline_LSTM,381,16.1536380465428
Baseline_LSTM,382,16.1568130117454
Baseline_LSTM,383,16.1597719098673
Baseline_LSTM,384,16.1625411339284
Baseline_LSTM,385,16.1651524997298
Baseline_LSTM,386,16.1676432830774
Baseline_LSTM,387,16.1700554664915
Baseline_LSTM,388,16.1724347848538
Baseline_LSTM,389,16.1748310439306
Baseline_LSTM,390,16.1772939611314
Baseline_LSTM,391,16.1798704580025
Baseline_LSTM,392,16.182602618587
Baseline_LSTM,393,16.1855281061979
Baseline_LSTM,394,16.188677219732
Baseline_LSTM,395,16.1920750358937
Baseline_LSTM,396,16.1957473396492
Baseline_LSTM,397,16.1997186030034
Baseline_LSTM,398,16.2040183855787
Baseline_LSTM,399,16.2086834605329
Baseline_LSTM,400,16.21375945108
Baseline_LSTM,401,16.2193125823402
Baseline_LSTM,402,16.2254243564401
Baseline_LSTM,403,16.2321937429669
Baseline_LSTM,404,16.2397352626693
Baseline_LSTM,405,16.2481712175811
Baseline_LSTM,406,16.2576261587136
Baseline_LSTM,407,16.2682218092067
Baseline_LSTM,408,16.2800632434582
Baseline_LSTM,409,16.2932308913964
Baseline_LSTM,410,16.3077674498342
Baseline_LSTM,411,16.3236739270422
Baseline_LSTM,412,16.340904549178
Baseline_LSTM,413,16.3593657850641
Baseline_LSTM,414,16.3789139061488
Baseline_LSTM,415,16.3993662580834
Baseline_LSTM,416,16.4205086542919
Baseline_LSTM,417,16.4421010219384
Baseline_LSTM,418,16.463892196829
Baseline_LSTM,419,16.4856268614148
Baseline_LSTM,420,16.5070540901147
Baseline_LSTM,421,16.5279440620426
Baseline_LSTM,422,16.5480856270789
Baseline_LSTM,423,16.5672993513891
Baseline_LSTM,424,16.5854333149979
Baseline_LSTM,425,16.6023663247195
Baseline_LSTM,426,16.6180084457322
Baseline_LSTM,427,16.6323047771103
Baseline_LSTM,428,16.6452274819695
Baseline_LSTM,429,16.6567792158583
